F,T,M
0.17961165,0.729090909,RF.ISO.300.10
0.180582524,0.729090909,RF.ISO.300.10
0.180582524,0.730909091,RF.ISO.300.10
0.184466019,0.736363636,RF.ISO.300.10
0.186407767,0.736363636,RF.ISO.300.10
0.190291262,0.736363636,RF.ISO.300.10
0.191262136,0.738181818,RF.ISO.300.10
0.194174757,0.741818182,RF.ISO.300.10
0.199029126,0.741818182,RF.ISO.300.10
0.2,0.741818182,RF.ISO.300.10
0.203883495,0.749090909,RF.ISO.300.10
0.203883495,0.750909091,RF.ISO.300.10
0.204854369,0.750909091,RF.ISO.300.10
0.205825243,0.761818182,RF.ISO.300.10
0.206796117,0.761818182,RF.ISO.300.10
0.206796117,0.763636364,RF.ISO.300.10
0.20776699,0.763636364,RF.ISO.300.10
0.209708738,0.767272727,RF.ISO.300.10
0.209708738,0.769090909,RF.ISO.300.10
0.210679612,0.769090909,RF.ISO.300.10
0.210679612,0.770909091,RF.ISO.300.10
0.212621359,0.78,RF.ISO.300.10
0.213592233,0.78,RF.ISO.300.10
0.216504854,0.783636364,RF.ISO.300.10
0.219417476,0.785454545,RF.ISO.300.10
0.219417476,0.787272727,RF.ISO.300.10
0.22038835,0.787272727,RF.ISO.300.10
0.225242718,0.790909091,RF.ISO.300.10
0.226213592,0.790909091,RF.ISO.300.10
0.22815534,0.798181818,RF.ISO.300.10
0.22815534,0.801818182,RF.ISO.300.10
0.229126214,0.801818182,RF.ISO.300.10
0.233009709,0.805454545,RF.ISO.300.10
0.238834951,0.810909091,RF.ISO.300.10
0.242718447,0.816363636,RF.ISO.300.10
0.24368932,0.816363636,RF.ISO.300.10
0.246601942,0.821818182,RF.ISO.300.10
0.247572816,0.821818182,RF.ISO.300.10
0.247572816,0.823636364,RF.ISO.300.10
0.251456311,0.834545455,RF.ISO.300.10
0.252427184,0.834545455,RF.ISO.300.10
0.252427184,0.836363636,RF.ISO.300.10
0.253398058,0.836363636,RF.ISO.300.10
0.260194175,0.841818182,RF.ISO.300.10
0.26407767,0.847272727,RF.ISO.300.10
0.268932039,0.854545455,RF.ISO.300.10
0.268932039,0.856363636,RF.ISO.300.10
0.269902913,0.856363636,RF.ISO.300.10
0.269902913,0.858181818,RF.ISO.300.10
0.270873786,0.858181818,RF.ISO.300.10
0.280582524,0.867272727,RF.ISO.300.10
0.281553398,0.867272727,RF.ISO.300.10
0.281553398,0.869090909,RF.ISO.300.10
0.288349515,0.872727273,RF.ISO.300.10
0.288349515,0.874545455,RF.ISO.300.10
0.290291262,0.876363636,RF.ISO.300.10
0.294174757,0.88,RF.ISO.300.10
0.297087379,0.885454545,RF.ISO.300.10
0.300970874,0.889090909,RF.ISO.300.10
0.303883495,0.890909091,RF.ISO.300.10
0.304854369,0.896363636,RF.ISO.300.10
0.309708738,0.898181818,RF.ISO.300.10
0.310679612,0.898181818,RF.ISO.300.10
0.310679612,0.9,RF.ISO.300.10
0.314563107,0.9,RF.ISO.300.10
0.319417476,0.901818182,RF.ISO.300.10
0.32038835,0.901818182,RF.ISO.300.10
0.324271845,0.905454545,RF.ISO.300.10
0.327184466,0.905454545,RF.ISO.300.10
0.329126214,0.909090909,RF.ISO.300.10
0.329126214,0.910909091,RF.ISO.300.10
0.330097087,0.910909091,RF.ISO.300.10
0.332038835,0.918181818,RF.ISO.300.10
0.33592233,0.92,RF.ISO.300.10
0.338834951,0.923636364,RF.ISO.300.10
0.341747573,0.923636364,RF.ISO.300.10
0.344660194,0.930909091,RF.ISO.300.10
0.346601942,0.930909091,RF.ISO.300.10
0.348543689,0.934545455,RF.ISO.300.10
0.351456311,0.934545455,RF.ISO.300.10
0.353398058,0.934545455,RF.ISO.300.10
0.35631068,0.934545455,RF.ISO.300.10
0.358252427,0.938181818,RF.ISO.300.10
0.359223301,0.938181818,RF.ISO.300.10
0.362135922,0.94,RF.ISO.300.10
0.366019417,0.941818182,RF.ISO.300.10
0.368932039,0.945454545,RF.ISO.300.10
0.370873786,0.945454545,RF.ISO.300.10
0.373786408,0.950909091,RF.ISO.300.10
0.374757282,0.950909091,RF.ISO.300.10
0.376699029,0.952727273,RF.ISO.300.10
0.377669903,0.952727273,RF.ISO.300.10
0.380582524,0.954545455,RF.ISO.300.10
0.384466019,0.954545455,RF.ISO.300.10
0.385436893,0.954545455,RF.ISO.300.10
0.390291262,0.954545455,RF.ISO.300.10
0.394174757,0.956363636,RF.ISO.300.10
0.395145631,0.956363636,RF.ISO.300.10
0.397087379,0.956363636,RF.ISO.300.10
0.399029126,0.958181818,RF.ISO.300.10
0.4,0.958181818,RF.ISO.300.10
0.4,0.96,RF.ISO.300.10
0.400970874,0.96,RF.ISO.300.10
0.40776699,0.961818182,RF.ISO.300.10
0.409708738,0.961818182,RF.ISO.300.10
0.415533981,0.961818182,RF.ISO.300.10
0.416504854,0.961818182,RF.ISO.300.10
0.424271845,0.963636364,RF.ISO.300.10
0.425242718,0.963636364,RF.ISO.300.10
0.42815534,0.963636364,RF.ISO.300.10
0.434951456,0.970909091,RF.ISO.300.10
0.43592233,0.970909091,RF.ISO.300.10
0.439805825,0.972727273,RF.ISO.300.10
0.444660194,0.976363636,RF.ISO.300.10
0.449514563,0.976363636,RF.ISO.300.10
0.450485437,0.976363636,RF.ISO.300.10
0.454368932,0.978181818,RF.ISO.300.10
0.460194175,0.978181818,RF.ISO.300.10
0.462135922,0.978181818,RF.ISO.300.10
0.466990291,0.978181818,RF.ISO.300.10
0.467961165,0.978181818,RF.ISO.300.10
0.474757282,0.978181818,RF.ISO.300.10
0.475728155,0.978181818,RF.ISO.300.10
0.481553398,0.98,RF.ISO.300.10
0.482524272,0.98,RF.ISO.300.10
0.486407767,0.98,RF.ISO.300.10
0.486407767,0.981818182,RF.ISO.300.10
0.488349515,0.981818182,RF.ISO.300.10
0.491262136,0.981818182,RF.ISO.300.10
0.496116505,0.981818182,RF.ISO.300.10
0.497087379,0.981818182,RF.ISO.300.10
0.500970874,0.981818182,RF.ISO.300.10
0.501941748,0.981818182,RF.ISO.300.10
0.504854369,0.981818182,RF.ISO.300.10
0.506796117,0.981818182,RF.ISO.300.10
0.50776699,0.981818182,RF.ISO.300.10
0.517475728,0.981818182,RF.ISO.300.10
0.518446602,0.981818182,RF.ISO.300.10
0.525242718,0.981818182,RF.ISO.300.10
0.533009709,0.981818182,RF.ISO.300.10
0.533980583,0.981818182,RF.ISO.300.10
0.53592233,0.981818182,RF.ISO.300.10
0.536893204,0.981818182,RF.ISO.300.10
0.544660194,0.981818182,RF.ISO.300.10
0.550485437,0.981818182,RF.ISO.300.10
0.551456311,0.981818182,RF.ISO.300.10
0.55631068,0.981818182,RF.ISO.300.10
0.562135922,0.981818182,RF.ISO.300.10
0.565048544,0.981818182,RF.ISO.300.10
0.569902913,0.981818182,RF.ISO.300.10
0.570873786,0.981818182,RF.ISO.300.10
0.576699029,0.981818182,RF.ISO.300.10
0.577669903,0.981818182,RF.ISO.300.10
0.581553398,0.981818182,RF.ISO.300.10
0.583495146,0.981818182,RF.ISO.300.10
0.586407767,0.981818182,RF.ISO.300.10
0.587378641,0.981818182,RF.ISO.300.10
0.589320388,0.981818182,RF.ISO.300.10
0.600970874,0.981818182,RF.ISO.300.10
0.601941748,0.981818182,RF.ISO.300.10
0.606796117,0.981818182,RF.ISO.300.10
0.608737864,0.981818182,RF.ISO.300.10
0.609708738,0.981818182,RF.ISO.300.10
0.617475728,0.981818182,RF.ISO.300.10
0.618446602,0.981818182,RF.ISO.300.10
0.622330097,0.981818182,RF.ISO.300.10
0.623300971,0.981818182,RF.ISO.300.10
0.62815534,0.981818182,RF.ISO.300.10
0.629126214,0.981818182,RF.ISO.300.10
0.637864078,0.981818182,RF.ISO.300.10
0.638834951,0.981818182,RF.ISO.300.10
0.642718447,0.981818182,RF.ISO.300.10
0.649514563,0.981818182,RF.ISO.300.10
0.653398058,0.981818182,RF.ISO.300.10
0.654368932,0.981818182,RF.ISO.300.10
0.66407767,0.981818182,RF.ISO.300.10
0.673786408,0.981818182,RF.ISO.300.10
0.674757282,0.981818182,RF.ISO.300.10
0.681553398,0.981818182,RF.ISO.300.10
0.682524272,0.981818182,RF.ISO.300.10
0.688349515,0.981818182,RF.ISO.300.10
0.689320388,0.981818182,RF.ISO.300.10
0.694174757,0.981818182,RF.ISO.300.10
0.695145631,0.981818182,RF.ISO.300.10
0.705825243,0.981818182,RF.ISO.300.10
0.706796117,0.981818182,RF.ISO.300.10
0.714563107,0.981818182,RF.ISO.300.10
0.72038835,0.981818182,RF.ISO.300.10
0.731067961,0.981818182,RF.ISO.300.10
0.732038835,0.981818182,RF.ISO.300.10
0.741747573,0.981818182,RF.ISO.300.10
0.74368932,0.981818182,RF.ISO.300.10
0.753398058,0.981818182,RF.ISO.300.10
0.776699029,0.981818182,RF.ISO.300.10
0.77961165,0.981818182,RF.ISO.300.10
0.788349515,0.981818182,RF.ISO.300.10
0.79223301,0.981818182,RF.ISO.300.10
0.800970874,0.981818182,RF.ISO.300.10
0.801941748,0.981818182,RF.ISO.300.10
0.811650485,0.981818182,RF.ISO.300.10
0.812621359,0.981818182,RF.ISO.300.10
0.831067961,0.981818182,RF.ISO.300.10
0.841747573,0.981818182,RF.ISO.300.10
0.854368932,0.981818182,RF.ISO.300.10
0.855339806,0.981818182,RF.ISO.300.10
0.867961165,0.981818182,RF.ISO.300.10
0.881553398,0.981818182,RF.ISO.300.10
0.890291262,0.981818182,RF.ISO.300.10
0.89223301,0.981818182,RF.ISO.300.10
0.900970874,0.981818182,RF.ISO.300.10
0.901941748,0.981818182,RF.ISO.300.10
0.910679612,0.981818182,RF.ISO.300.10
0.911650485,0.981818182,RF.ISO.300.10
0.921359223,0.981818182,RF.ISO.300.10
0.923300971,0.981818182,RF.ISO.300.10
0.930097087,0.983636364,RF.ISO.300.10
0.938834951,0.985454545,RF.ISO.300.10
0.940776699,0.985454545,RF.ISO.300.10
0.954368932,0.985454545,RF.ISO.300.10
0.955339806,0.985454545,RF.ISO.300.10
0.963106796,0.987272727,RF.ISO.300.10
0.969902913,0.990909091,RF.ISO.300.10
0.970873786,0.990909091,RF.ISO.300.10
0.97961165,0.996363636,RF.ISO.300.10
0.980582524,0.996363636,RF.ISO.300.10
0.99223301,0.996363636,RF.ISO.300.10
0.993203883,0.996363636,RF.ISO.300.10
0.998058252,1,RF.ISO.300.10
1,1,RF.ISO.300.10
0,0,RF.SR.50.5
0.000970874,0,RF.SR.50.5
0.002912621,0,RF.SR.50.5
0.002912621,0.010909091,RF.SR.50.5
0.003883495,0.010909091,RF.SR.50.5
0.003883495,0.018181818,RF.SR.50.5
0.004854369,0.018181818,RF.SR.50.5
0.004854369,0.02,RF.SR.50.5
0.006796117,0.02,RF.SR.50.5
0.006796117,0.021818182,RF.SR.50.5
0.00776699,0.021818182,RF.SR.50.5
0.00776699,0.023636364,RF.SR.50.5
0.008737864,0.023636364,RF.SR.50.5
0.008737864,0.025454545,RF.SR.50.5
0.009708738,0.025454545,RF.SR.50.5
0.009708738,0.034545455,RF.SR.50.5
0.010679612,0.034545455,RF.SR.50.5
0.010679612,0.045454545,RF.SR.50.5
0.011650485,0.045454545,RF.SR.50.5
0.011650485,0.049090909,RF.SR.50.5
0.012621359,0.049090909,RF.SR.50.5
0.012621359,0.052727273,RF.SR.50.5
0.013592233,0.052727273,RF.SR.50.5
0.013592233,0.072727273,RF.SR.50.5
0.017475728,0.072727273,RF.SR.50.5
0.017475728,0.076363636,RF.SR.50.5
0.018446602,0.076363636,RF.SR.50.5
0.018446602,0.083636364,RF.SR.50.5
0.02038835,0.083636364,RF.SR.50.5
0.02038835,0.101818182,RF.SR.50.5
0.021359223,0.101818182,RF.SR.50.5
0.021359223,0.112727273,RF.SR.50.5
0.022330097,0.112727273,RF.SR.50.5
0.022330097,0.114545455,RF.SR.50.5
0.023300971,0.114545455,RF.SR.50.5
0.023300971,0.127272727,RF.SR.50.5
0.024271845,0.127272727,RF.SR.50.5
0.024271845,0.132727273,RF.SR.50.5
0.025242718,0.132727273,RF.SR.50.5
0.025242718,0.134545455,RF.SR.50.5
0.026213592,0.134545455,RF.SR.50.5
0.026213592,0.136363636,RF.SR.50.5
0.027184466,0.136363636,RF.SR.50.5
0.027184466,0.141818182,RF.SR.50.5
0.031067961,0.141818182,RF.SR.50.5
0.031067961,0.143636364,RF.SR.50.5
0.032038835,0.143636364,RF.SR.50.5
0.032038835,0.147272727,RF.SR.50.5
0.033009709,0.147272727,RF.SR.50.5
0.033009709,0.152727273,RF.SR.50.5
0.03592233,0.152727273,RF.SR.50.5
0.03592233,0.158181818,RF.SR.50.5
0.036893204,0.158181818,RF.SR.50.5
0.036893204,0.16,RF.SR.50.5
0.038834951,0.16,RF.SR.50.5
0.038834951,0.167272727,RF.SR.50.5
0.039805825,0.167272727,RF.SR.50.5
0.039805825,0.172727273,RF.SR.50.5
0.040776699,0.172727273,RF.SR.50.5
0.040776699,0.183636364,RF.SR.50.5
0.042718447,0.183636364,RF.SR.50.5
0.042718447,0.187272727,RF.SR.50.5
0.044660194,0.187272727,RF.SR.50.5
0.044660194,0.192727273,RF.SR.50.5
0.047572816,0.192727273,RF.SR.50.5
0.047572816,0.196363636,RF.SR.50.5
0.048543689,0.196363636,RF.SR.50.5
0.048543689,0.2,RF.SR.50.5
0.049514563,0.2,RF.SR.50.5
0.049514563,0.203636364,RF.SR.50.5
0.051456311,0.203636364,RF.SR.50.5
0.051456311,0.205454545,RF.SR.50.5
0.052427184,0.205454545,RF.SR.50.5
0.052427184,0.210909091,RF.SR.50.5
0.053398058,0.210909091,RF.SR.50.5
0.053398058,0.212727273,RF.SR.50.5
0.054368932,0.212727273,RF.SR.50.5
0.054368932,0.22,RF.SR.50.5
0.055339806,0.22,RF.SR.50.5
0.055339806,0.225454545,RF.SR.50.5
0.05631068,0.225454545,RF.SR.50.5
0.05631068,0.229090909,RF.SR.50.5
0.058252427,0.229090909,RF.SR.50.5
0.058252427,0.232727273,RF.SR.50.5
0.059223301,0.232727273,RF.SR.50.5
0.059223301,0.236363636,RF.SR.50.5
0.060194175,0.236363636,RF.SR.50.5
0.060194175,0.245454545,RF.SR.50.5
0.062135922,0.245454545,RF.SR.50.5
0.062135922,0.247272727,RF.SR.50.5
0.063106796,0.247272727,RF.SR.50.5
0.063106796,0.249090909,RF.SR.50.5
0.065048544,0.249090909,RF.SR.50.5
0.065048544,0.250909091,RF.SR.50.5
0.066019417,0.250909091,RF.SR.50.5
0.066019417,0.258181818,RF.SR.50.5
0.066990291,0.258181818,RF.SR.50.5
0.066990291,0.261818182,RF.SR.50.5
0.068932039,0.261818182,RF.SR.50.5
0.068932039,0.265454545,RF.SR.50.5
0.069902913,0.265454545,RF.SR.50.5
0.069902913,0.270909091,RF.SR.50.5
0.072815534,0.270909091,RF.SR.50.5
0.072815534,0.276363636,RF.SR.50.5
0.073786408,0.276363636,RF.SR.50.5
0.073786408,0.285454545,RF.SR.50.5
0.074757282,0.285454545,RF.SR.50.5
0.074757282,0.289090909,RF.SR.50.5
0.075728155,0.289090909,RF.SR.50.5
0.075728155,0.290909091,RF.SR.50.5
0.076699029,0.290909091,RF.SR.50.5
0.076699029,0.294545455,RF.SR.50.5
0.078640777,0.294545455,RF.SR.50.5
0.078640777,0.296363636,RF.SR.50.5
0.07961165,0.296363636,RF.SR.50.5
0.07961165,0.301818182,RF.SR.50.5
0.081553398,0.301818182,RF.SR.50.5
0.081553398,0.303636364,RF.SR.50.5
0.083495146,0.303636364,RF.SR.50.5
0.083495146,0.305454545,RF.SR.50.5
0.084466019,0.305454545,RF.SR.50.5
0.084466019,0.312727273,RF.SR.50.5
0.085436893,0.312727273,RF.SR.50.5
0.085436893,0.314545455,RF.SR.50.5
0.088349515,0.314545455,RF.SR.50.5
0.088349515,0.323636364,RF.SR.50.5
0.091262136,0.323636364,RF.SR.50.5
0.091262136,0.330909091,RF.SR.50.5
0.093203883,0.330909091,RF.SR.50.5
0.093203883,0.332727273,RF.SR.50.5
0.094174757,0.332727273,RF.SR.50.5
0.094174757,0.334545455,RF.SR.50.5
0.095145631,0.334545455,RF.SR.50.5
0.095145631,0.336363636,RF.SR.50.5
0.098058252,0.336363636,RF.SR.50.5
0.098058252,0.338181818,RF.SR.50.5
0.1,0.338181818,RF.SR.50.5
0.1,0.34,RF.SR.50.5
0.103883495,0.34,RF.SR.50.5
0.103883495,0.343636364,RF.SR.50.5
0.105825243,0.343636364,RF.SR.50.5
0.105825243,0.352727273,RF.SR.50.5
0.108737864,0.352727273,RF.SR.50.5
0.108737864,0.354545455,RF.SR.50.5
0.110679612,0.354545455,RF.SR.50.5
0.110679612,0.36,RF.SR.50.5
0.111650485,0.36,RF.SR.50.5
0.111650485,0.370909091,RF.SR.50.5
0.113592233,0.370909091,RF.SR.50.5
0.113592233,0.376363636,RF.SR.50.5
0.114563107,0.376363636,RF.SR.50.5
0.114563107,0.38,RF.SR.50.5
0.116504854,0.38,RF.SR.50.5
0.116504854,0.385454545,RF.SR.50.5
0.117475728,0.385454545,RF.SR.50.5
0.117475728,0.389090909,RF.SR.50.5
0.124271845,0.389090909,RF.SR.50.5
0.124271845,0.390909091,RF.SR.50.5
0.125242718,0.390909091,RF.SR.50.5
0.125242718,0.398181818,RF.SR.50.5
0.12815534,0.398181818,RF.SR.50.5
0.12815534,0.4,RF.SR.50.5
0.129126214,0.4,RF.SR.50.5
0.129126214,0.414545455,RF.SR.50.5
0.131067961,0.414545455,RF.SR.50.5
0.131067961,0.423636364,RF.SR.50.5
0.133009709,0.423636364,RF.SR.50.5
0.133009709,0.425454545,RF.SR.50.5
0.13592233,0.425454545,RF.SR.50.5
0.13592233,0.429090909,RF.SR.50.5
0.137864078,0.429090909,RF.SR.50.5
0.137864078,0.432727273,RF.SR.50.5
0.14368932,0.432727273,RF.SR.50.5
0.14368932,0.44,RF.SR.50.5
0.144660194,0.44,RF.SR.50.5
0.144660194,0.445454545,RF.SR.50.5
0.145631068,0.445454545,RF.SR.50.5
0.145631068,0.447272727,RF.SR.50.5
0.146601942,0.447272727,RF.SR.50.5
0.146601942,0.450909091,RF.SR.50.5
0.147572816,0.450909091,RF.SR.50.5
0.147572816,0.452727273,RF.SR.50.5
0.148543689,0.452727273,RF.SR.50.5
0.148543689,0.46,RF.SR.50.5
0.150485437,0.46,RF.SR.50.5
0.150485437,0.463636364,RF.SR.50.5
0.152427184,0.463636364,RF.SR.50.5
0.152427184,0.465454545,RF.SR.50.5
0.153398058,0.465454545,RF.SR.50.5
0.153398058,0.470909091,RF.SR.50.5
0.154368932,0.470909091,RF.SR.50.5
0.154368932,0.48,RF.SR.50.5
0.15631068,0.48,RF.SR.50.5
0.15631068,0.481818182,RF.SR.50.5
0.157281553,0.481818182,RF.SR.50.5
0.157281553,0.483636364,RF.SR.50.5
0.158252427,0.483636364,RF.SR.50.5
0.158252427,0.485454545,RF.SR.50.5
0.160194175,0.485454545,RF.SR.50.5
0.160194175,0.489090909,RF.SR.50.5
0.161165049,0.489090909,RF.SR.50.5
0.161165049,0.490909091,RF.SR.50.5
0.162135922,0.490909091,RF.SR.50.5
0.162135922,0.496363636,RF.SR.50.5
0.166990291,0.496363636,RF.SR.50.5
0.166990291,0.498181818,RF.SR.50.5
0.167961165,0.498181818,RF.SR.50.5
0.167961165,0.5,RF.SR.50.5
0.169902913,0.5,RF.SR.50.5
0.169902913,0.507272727,RF.SR.50.5
0.170873786,0.507272727,RF.SR.50.5
0.170873786,0.510909091,RF.SR.50.5
0.17184466,0.510909091,RF.SR.50.5
0.17184466,0.512727273,RF.SR.50.5
0.173786408,0.512727273,RF.SR.50.5
0.173786408,0.518181818,RF.SR.50.5
0.174757282,0.518181818,RF.SR.50.5
0.174757282,0.525454545,RF.SR.50.5
0.175728155,0.525454545,RF.SR.50.5
0.175728155,0.529090909,RF.SR.50.5
0.176699029,0.529090909,RF.SR.50.5
0.176699029,0.534545455,RF.SR.50.5
0.178640777,0.534545455,RF.SR.50.5
0.178640777,0.538181818,RF.SR.50.5
0.17961165,0.538181818,RF.SR.50.5
0.17961165,0.54,RF.SR.50.5
0.180582524,0.54,RF.SR.50.5
0.180582524,0.543636364,RF.SR.50.5
0.181553398,0.543636364,RF.SR.50.5
0.181553398,0.545454545,RF.SR.50.5
0.183495146,0.545454545,RF.SR.50.5
0.183495146,0.550909091,RF.SR.50.5
0.185436893,0.550909091,RF.SR.50.5
0.185436893,0.552727273,RF.SR.50.5
0.186407767,0.552727273,RF.SR.50.5
0.186407767,0.558181818,RF.SR.50.5
0.188349515,0.558181818,RF.SR.50.5
0.188349515,0.56,RF.SR.50.5
0.189320388,0.56,RF.SR.50.5
0.189320388,0.561818182,RF.SR.50.5
0.196116505,0.561818182,RF.SR.50.5
0.196116505,0.563636364,RF.SR.50.5
0.198058252,0.563636364,RF.SR.50.5
0.198058252,0.565454545,RF.SR.50.5
0.2,0.565454545,RF.SR.50.5
0.2,0.574545455,RF.SR.50.5
0.202912621,0.574545455,RF.SR.50.5
0.202912621,0.576363636,RF.SR.50.5
0.203883495,0.576363636,RF.SR.50.5
0.203883495,0.58,RF.SR.50.5
0.206796117,0.58,RF.SR.50.5
0.206796117,0.589090909,RF.SR.50.5
0.208737864,0.589090909,RF.SR.50.5
0.208737864,0.596363636,RF.SR.50.5
0.210679612,0.596363636,RF.SR.50.5
0.210679612,0.598181818,RF.SR.50.5
0.213592233,0.598181818,RF.SR.50.5
0.213592233,0.6,RF.SR.50.5
0.215533981,0.6,RF.SR.50.5
0.215533981,0.601818182,RF.SR.50.5
0.216504854,0.601818182,RF.SR.50.5
0.216504854,0.603636364,RF.SR.50.5
0.217475728,0.603636364,RF.SR.50.5
0.217475728,0.605454545,RF.SR.50.5
0.218446602,0.605454545,RF.SR.50.5
0.218446602,0.607272727,RF.SR.50.5
0.219417476,0.607272727,RF.SR.50.5
0.219417476,0.623636364,RF.SR.50.5
0.221359223,0.623636364,RF.SR.50.5
0.221359223,0.629090909,RF.SR.50.5
0.229126214,0.629090909,RF.SR.50.5
0.229126214,0.632727273,RF.SR.50.5
0.230097087,0.632727273,RF.SR.50.5
0.230097087,0.634545455,RF.SR.50.5
0.231067961,0.634545455,RF.SR.50.5
0.231067961,0.638181818,RF.SR.50.5
0.232038835,0.638181818,RF.SR.50.5
0.232038835,0.64,RF.SR.50.5
0.233980583,0.64,RF.SR.50.5
0.233980583,0.641818182,RF.SR.50.5
0.234951456,0.641818182,RF.SR.50.5
0.234951456,0.643636364,RF.SR.50.5
0.236893204,0.643636364,RF.SR.50.5
0.236893204,0.645454545,RF.SR.50.5
0.237864078,0.645454545,RF.SR.50.5
0.237864078,0.649090909,RF.SR.50.5
0.238834951,0.649090909,RF.SR.50.5
0.238834951,0.650909091,RF.SR.50.5
0.244660194,0.650909091,RF.SR.50.5
0.244660194,0.652727273,RF.SR.50.5
0.246601942,0.652727273,RF.SR.50.5
0.246601942,0.656363636,RF.SR.50.5
0.248543689,0.656363636,RF.SR.50.5
0.248543689,0.658181818,RF.SR.50.5
0.251456311,0.658181818,RF.SR.50.5
0.251456311,0.661818182,RF.SR.50.5
0.252427184,0.661818182,RF.SR.50.5
0.252427184,0.663636364,RF.SR.50.5
0.253398058,0.663636364,RF.SR.50.5
0.253398058,0.665454545,RF.SR.50.5
0.257281553,0.665454545,RF.SR.50.5
0.257281553,0.667272727,RF.SR.50.5
0.258252427,0.667272727,RF.SR.50.5
0.258252427,0.669090909,RF.SR.50.5
0.259223301,0.669090909,RF.SR.50.5
0.259223301,0.670909091,RF.SR.50.5
0.260194175,0.670909091,RF.SR.50.5
0.260194175,0.672727273,RF.SR.50.5
0.26407767,0.672727273,RF.SR.50.5
0.26407767,0.674545455,RF.SR.50.5
0.265048544,0.674545455,RF.SR.50.5
0.265048544,0.678181818,RF.SR.50.5
0.266990291,0.678181818,RF.SR.50.5
0.266990291,0.681818182,RF.SR.50.5
0.267961165,0.681818182,RF.SR.50.5
0.267961165,0.685454545,RF.SR.50.5
0.269902913,0.685454545,RF.SR.50.5
0.269902913,0.687272727,RF.SR.50.5
0.270873786,0.687272727,RF.SR.50.5
0.270873786,0.689090909,RF.SR.50.5
0.272815534,0.689090909,RF.SR.50.5
0.272815534,0.690909091,RF.SR.50.5
0.276699029,0.690909091,RF.SR.50.5
0.276699029,0.692727273,RF.SR.50.5
0.277669903,0.692727273,RF.SR.50.5
0.277669903,0.694545455,RF.SR.50.5
0.278640777,0.694545455,RF.SR.50.5
0.278640777,0.698181818,RF.SR.50.5
0.27961165,0.698181818,RF.SR.50.5
0.27961165,0.7,RF.SR.50.5
0.281553398,0.7,RF.SR.50.5
0.281553398,0.701818182,RF.SR.50.5
0.283495146,0.701818182,RF.SR.50.5
0.283495146,0.703636364,RF.SR.50.5
0.284466019,0.703636364,RF.SR.50.5
0.284466019,0.705454545,RF.SR.50.5
0.285436893,0.705454545,RF.SR.50.5
0.285436893,0.707272727,RF.SR.50.5
0.286407767,0.707272727,RF.SR.50.5
0.286407767,0.714545455,RF.SR.50.5
0.288349515,0.714545455,RF.SR.50.5
0.288349515,0.716363636,RF.SR.50.5
0.293203883,0.716363636,RF.SR.50.5
0.293203883,0.72,RF.SR.50.5
0.295145631,0.72,RF.SR.50.5
0.295145631,0.721818182,RF.SR.50.5
0.296116505,0.721818182,RF.SR.50.5
0.296116505,0.723636364,RF.SR.50.5
0.304854369,0.723636364,RF.SR.50.5
0.304854369,0.727272727,RF.SR.50.5
0.305825243,0.727272727,RF.SR.50.5
0.305825243,0.729090909,RF.SR.50.5
0.306796117,0.729090909,RF.SR.50.5
0.306796117,0.730909091,RF.SR.50.5
0.310679612,0.730909091,RF.SR.50.5
0.310679612,0.732727273,RF.SR.50.5
0.313592233,0.732727273,RF.SR.50.5
0.313592233,0.736363636,RF.SR.50.5
0.315533981,0.736363636,RF.SR.50.5
0.315533981,0.74,RF.SR.50.5
0.318446602,0.74,RF.SR.50.5
0.318446602,0.741818182,RF.SR.50.5
0.319417476,0.741818182,RF.SR.50.5
0.319417476,0.745454545,RF.SR.50.5
0.324271845,0.745454545,RF.SR.50.5
0.324271845,0.747272727,RF.SR.50.5
0.326213592,0.747272727,RF.SR.50.5
0.326213592,0.749090909,RF.SR.50.5
0.330097087,0.749090909,RF.SR.50.5
0.330097087,0.754545455,RF.SR.50.5
0.331067961,0.754545455,RF.SR.50.5
0.331067961,0.758181818,RF.SR.50.5
0.33592233,0.758181818,RF.SR.50.5
0.33592233,0.76,RF.SR.50.5
0.339805825,0.76,RF.SR.50.5
0.339805825,0.761818182,RF.SR.50.5
0.34368932,0.761818182,RF.SR.50.5
0.34368932,0.765454545,RF.SR.50.5
0.344660194,0.765454545,RF.SR.50.5
0.344660194,0.767272727,RF.SR.50.5
0.352427184,0.767272727,RF.SR.50.5
0.352427184,0.769090909,RF.SR.50.5
0.353398058,0.769090909,RF.SR.50.5
0.353398058,0.770909091,RF.SR.50.5
0.355339806,0.770909091,RF.SR.50.5
0.355339806,0.772727273,RF.SR.50.5
0.35631068,0.772727273,RF.SR.50.5
0.35631068,0.774545455,RF.SR.50.5
0.359223301,0.774545455,RF.SR.50.5
0.359223301,0.778181818,RF.SR.50.5
0.363106796,0.778181818,RF.SR.50.5
0.363106796,0.78,RF.SR.50.5
0.366019417,0.78,RF.SR.50.5
0.366019417,0.781818182,RF.SR.50.5
0.366990291,0.781818182,RF.SR.50.5
0.366990291,0.783636364,RF.SR.50.5
0.367961165,0.783636364,RF.SR.50.5
0.367961165,0.787272727,RF.SR.50.5
0.369902913,0.787272727,RF.SR.50.5
0.369902913,0.789090909,RF.SR.50.5
0.370873786,0.789090909,RF.SR.50.5
0.370873786,0.790909091,RF.SR.50.5
0.37184466,0.790909091,RF.SR.50.5
